sample_id,dataset_id,original_id,group_id,role,image_path,annotation_path,annotation_format,source_classes,canonical_classes,damage_state,is_external_test,group_method,independence_status,phase1_role,partition,isolation_group_id,role_adjustment,yolo_training,dinov2_reference_bank,sam2_development_candidate,highrpd_pretraining_candidate,dinov2_threshold_calibration,reliability_calibration,model_validation,china_heldout_test,uav_pdd_heldout_test,uapd_evaluation_candidate,poznan_evaluation,india_dashcam_stress_test,sam2_final_mask_test,pilot_eligible,canonical_empty_decision
highrpd::dji_20230707095009_0256::dji_20230707095009_0256_640_08_05,highrpd,DJI_20230707095009_0256_640_08_05,DJI_20230707095009_0256,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095009_0256_640_08_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095009_0256_640_08_05.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095009_0256,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_00_06,highrpd,DJI_20230707095010_0257_640_00_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_00_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_00_06.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_00_07,highrpd,DJI_20230707095010_0257_640_00_07,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_00_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_00_07.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_01_06,highrpd,DJI_20230707095010_0257_640_01_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_01_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_01_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_01_07,highrpd,DJI_20230707095010_0257_640_01_07,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_01_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_01_07.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_02_06,highrpd,DJI_20230707095010_0257_640_02_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_02_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_02_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_02_07,highrpd,DJI_20230707095010_0257_640_02_07,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_02_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_02_07.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_02_08,highrpd,DJI_20230707095010_0257_640_02_08,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_02_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_02_08.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_03_06,highrpd,DJI_20230707095010_0257_640_03_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_03_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_03_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_03_07,highrpd,DJI_20230707095010_0257_640_03_07,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_03_07.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_03_07.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_03_08,highrpd,DJI_20230707095010_0257_640_03_08,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_03_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_03_08.txt,yolo,block|line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_03_09,highrpd,DJI_20230707095010_0257_640_03_09,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_03_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_03_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_04_05,highrpd,DJI_20230707095010_0257_640_04_05,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_04_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_04_05.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_04_06,highrpd,DJI_20230707095010_0257_640_04_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_04_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_04_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_04_08,highrpd,DJI_20230707095010_0257_640_04_08,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_04_08.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_04_08.txt,yolo,block|pit,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_04_09,highrpd,DJI_20230707095010_0257_640_04_09,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_04_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_04_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_05_05,highrpd,DJI_20230707095010_0257_640_05_05,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_05_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_05_05.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_05_11,highrpd,DJI_20230707095010_0257_640_05_11,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_05_11.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_05_11.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_05_12,highrpd,DJI_20230707095010_0257_640_05_12,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_05_12.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_05_12.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_06_05,highrpd,DJI_20230707095010_0257_640_06_05,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_06_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_06_05.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_07_05,highrpd,DJI_20230707095010_0257_640_07_05,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_07_05.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_07_05.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_07_06,highrpd,DJI_20230707095010_0257_640_07_06,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_07_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_07_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_07_10,highrpd,DJI_20230707095010_0257_640_07_10,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_07_10.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_07_10.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_07_12,highrpd,DJI_20230707095010_0257_640_07_12,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_07_12.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_07_12.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095010_0257::dji_20230707095010_0257_640_08_09,highrpd,DJI_20230707095010_0257_640_08_09,DJI_20230707095010_0257,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095010_0257_640_08_09.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095010_0257_640_08_09.txt,yolo,line,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095010_0257,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
highrpd::dji_20230707095011_0258::dji_20230707095011_0258_640_00_06,highrpd,DJI_20230707095011_0258_640_00_06,DJI_20230707095011_0258,highrpd_pretraining,data/external_uav/highrpd/extracted/content/HighRPD/images/DJI_20230707095011_0258_640_00_06.jpg,data/external_uav/highrpd/extracted/content/HighRPD/labels/DJI_20230707095011_0258_640_00_06.txt,yolo,block,,annotation_empty_or_noncanonical,false,filename_original_8192x5460_photo,verified_source_photo_group,highrpd_pretraining,train,DJI_20230707095011_0258,none,false,false,false,true,false,false,false,false,false,false,false,false,false,false,not_canonical_empty
